Time[ns]
2000
1900
2200
1400
2200
2000
2000
1500
2200
2200
1500
1600
1400
2000
2300
2300
1600
1900
1900
2000
1700
1500
1800
1800
2000
1800
1500
1600
2100
1600
2100
1400
1700
1900
1700
1800
1700
2700
2400
2000
1700
1300
2300
1400
1400
1300
1900
2100
1600
1600
1500
2300
1800
1600
2000
1800
2300
1700
2200
1900
2000
2500
2200
1600
1900
2200
1800
1600
2000
1700
1900
2000
2500
1900
1600
1600
1600
2100
1800
1700
1500
1600
1300
2300
1300
2100
1700
1500
1400
1900
2000
1600
2500
2000
1900
2500
2000
2200
1400
2400
