Time[ns]
1900
2000
1500
2100
2100
3000
2200
2000
1900
1800
2200
2100
1700
2400
2600
2100
2400
1800
1800
2200
1900
1800
2000
2100
1500
2200
1800
2300
2200
1800
2100
2100
2100
2400
2400
1800
1800
1800
1900
1600
1100
2100
2100
2300
2000
2100
2000
2000
1600
1200
2100
1800
2000
1000
1500
1500
1400
1900
1600
1700
1800
2000
1900
1800
2100
1700
1300
2000
1300
1600
1700
1800
1200
1100
1100
1400
1500
1300
1500
1300
2000
1400
1400
1200
2000
1900
1900
1800
1300
2200
1400
1600
1800
1100
1100
900
2900
1400
1500
1600
