Time[ns]
6015200
4620200
4650800
4791100
6223200
4422900
6064300
5011300
4746000
4693900
4544100
4518500
4779700
5945200
6156400
6365600
5439100
5517000
4876100
5849500
5871900
6294700
5007400
4694500
4723900
5834100
4875400
4765900
6208200
5679900
5135200
5880900
4750300
5953100
5470300
5879200
4509900
5822400
4561400
4624900
5432800
5990000
5634600
6214900
4559100
5729200
4612500
4935400
5455800
4846700
5945500
4699500
6327200
5887800
5804300
4702200
5767800
5827300
5575300
5719700
6086700
6097300
4692600
4559800
4598600
4514300
4764000
4616800
4666800
6265200
5874700
5866800
4503000
6181300
6189200
5811100
5782400
5865500
5821600
4371600
5706500
5673500
6700300
5832700
4739100
4594500
7365200
5674900
6437600
5789700
4760800
5242400
6125500
6319400
4574900
6318300
4943500
5949900
6579000
5192400
