Time[ns]
154300
112500
17500
93100
7100
54900
184700
50600
319600
258200
211900
211400
295800
50500
1500
45100
212400
136200
53100
120800
62700
185700
50800
42500
244200
239100
453500
143700
89900
312300
28800
34000
305300
143400
201400
323900
197200
66000
20000
170100
22100
165800
376800
300400
81000
21800
549300
75000
221900
42700
79300
164000
2400
133800
211000
45600
247800
64500
10500
259300
90100
45300
297700
92200
159300
78400
81400
42200
34100
20000
103900
229000
21500
129600
171200
67400
61500
61500
73500
57700
198000
22200
358400
159500
277500
367400
175800
6900
146100
345600
10700
31300
114900
127800
85100
117500
165400
201100
292300
2900
