Time[ns]
2500
2400
2600
3200
2300
2600
2700
7100
2600
2500
2700
2600
2600
3000
2500
2300
2400
2500
2700
2500
3000
2800
4700
2900
2400
2600
2700
2600
3300
2600
2300
2100
2700
2600
2600
2500
3100
2800
2200
4800
2400
2900
2400
23779400
2300
3200
2800
2700
2800
2500
2700
2600
2600
2200
2300
3100
2700
3000
2800
2600
2600
3500
2400
2500
2600
3400
3300
2500
2900
3400
4100
3200
2500
2500
2900
2900
2900
2600
2800
3000
2900
4100
2600
2900
2800
2700
2500
2700
2600
2300
2200
2800
2500
2700
2700
2600
3000
2800
2800
2800
