Time[ns]
13536000
12345900
13775400
12760500
14580100
14507100
13264000
13760900
10630900
16442600
14626300
14645000
13907800
14129500
10593900
13071500
13731400
10760700
11650200
14817200
18796600
10508800
13146900
11708700
13103800
16875400
14871800
10502300
13550000
12789300
13236700
13854000
14600200
13564300
11922000
10284200
12860900
14233200
15316100
10536600
16985900
13367600
10669500
13567100
14449600
11598000
15254400
15090400
12977500
12620300
12414100
10862100
12724300
13370400
11812700
12637100
16603800
15544400
13586200
14715700
12838700
14498800
12448300
14402100
14132000
14110800
15801000
12031700
14241500
14982000
13734200
10452600
13296300
13585600
12049600
11821100
14788200
13589500
10664400
12206500
12021900
13815900
16373000
12844600
11393400
10009400
12709400
10850000
12932900
13339600
9125000
9593400
11947600
11327900
15388200
10929600
11757900
12388800
12139100
14457100
