Time[ns]
44400
45700
45300
45300
42800
45200
42700
42700
47100
46700
45400
43100
43100
45600
43000
42900
47000
46000
40800
40100
42500
40900
43600
41800
41000
41000
41200
41200
40600
44200
43500
49600
43200
43600
42900
40900
40500
44800
41900
41500
41800
41000
46300
46100
41900
44100
46400
46500
43900
42000
40900
43300
45900
43300
52100
46800
45800
42100
41700
43000
41100
43400
45200
46800
44000
45700
44500
44900
41300
40500
45000
41300
46700
47500
46000
44900
41200
43300
43600
41800
40600
40400
41200
40500
40400
40300
63400
46000
48100
43600
43900
44600
45800
43100
44800
43900
43600
46000
45300
44800
