Time[ns]
25890300
14321500
11187800
313800
5272800
81400
1051000
10645700
982400
16691400
1683900
13837100
5543600
22271000
7633400
29043600
27990100
21238900
22157400
12739700
1335700
26988600
21305600
14868100
17336100
27476700
17746100
8849100
24428100
21837700
10235100
21619700
9361200
22427900
3954900
9082300
14050500
2295800
8849100
11007500
4363600
22051100
15994400
1046900
9090800
31930600
15546700
23652300
10312500
11590300
13704000
7644600
1904900
20487700
20645200
3003800
20701100
27040800
15866100
20020200
16429500
2084000
15545800
3870800
155300
2905000
29447900
13583300
20610700
888000
5187500
15177000
24736300
16318800
21042900
21462100
5364600
17277900
7024200
2032000
8330100
11090200
4027200
6985900
11428500
18764200
4452200
14218300
18875400
13710800
3174100
3613800
1392100
3178300
4848900
5858000
25048900
10031800
5803600
29413400
