Time[ns]
800
600
200
600
200
200
100
100
300
100
200
700
600
600
100
100
100
700
400
1400
900
1200
200
100
300
100
600
300
100
400
100
100
100
100
100
600
200
100
100
100
200
100
300
800
800
500
200
100
200
100
100
700
200
100
200
600
200
700
100
800
100
500
200
200
800
100
600
600
100
100
100
100
600
300
100
2000
200
800
100
600
100
120900
700
200
100
200
100
600
700
700
100
100
51300
600
700
100
100
600
400
100
