Time[ns]
2300
2300
3400
2300
400
3100
2500
400
4100
900
1900
1300
3500
900
1100
3300
2100
2700
4200
200
3500
4000
1500
100
1000
2700
600
200
1700
1100
600
3200
600
2300
400
4300
800
2100
1800
2300
3300
1300
2800
2000
1900
1800
4400
3400
1700
4600
3700
5600
5700
800
2600
3500
800
800
3400
900
300
700
2700
3800
2800
3900
500
5700
800
500
1100
2100
6500
4500
300
800
500
2400
1300
2700
1200
2200
400
8200
1000
3400
4100
4200
400
3800
1300
300
3200
3200
1300
3600
2600
600
1000
5100
