Time[ns]
1900
1700
2100
700
800
800
800
1300
1000
1000
1100
1100
600
1000
900
1400
2100
1700
2000
2000
1800
700
600
900
1000
700
600
600
600
400
2000
2200
2600
2400
2700
2800
2700
2000
2600
2100
2200
2500
1600
295400
1000
1300
1500
1700
700
700
700
600
1100
2500
1700
1200
900
700
700
700
1000
700
900
2000
1100
200
500
600
700
1000
1900
2100
1200
1700
1800
1000
1800
357700
700
1000
900
1300
1800
1800
900
800
700
1100
900
1900
1000
1000
2000
1900
800
900
2200
1600
800
900
