Time[ns]
2000
2200
1700
1800
1600
2100
1900
2300
2000
1900
2400
1900
1700
2300
2200
1900
1900
2200
2000
2100
1700
1800
2100
2200
2000
2500
1800
2100
1900
1800
2100
2100
2000
2000
2000
2000
2000
1500
1900
1700
1900
1600
2100
1500
1600
2100
1900
1600
1500
1600
1800
2100
2100
2100
1800
1900
1500
1600
2000
2200
1700
1900
2100
1600
2200
1500
2200
1700
1800
1800
2100
1800
1800
1700
1700
1500
1700
1700
1900
1900
1700
1700
1700
2000
1700
1600
2200
1600
1800
2100
2000
1800
1800
1700
1800
2100
1900
2000
1700
1600
