Time[ns]
2300
2100
2000
2000
2000
1800
2100
2200
2900
2000
2000
2000
2100
2400
2300
2500
2300
2100
2200
2500
1800
2000
2000
2200
2100
2100
2200
2200
2600
2300
2000
2000
2000
2100
2200
2200
2400
2200
2100
2000
2100
1900
2400
2100
2600
2600
1700
2200
1900
1900
2000
2300
2200
2400
2000
2100
2200
2300
2300
2400
2300
2600
2500
2500
1900
2400
2100
2400
2300
2500
2300
2400
2300
2000
2400
2200
2100
2100
1900
2000
2200
2200
2000
2400
2200
2300
2000
2300
2200
1800
2500
2600
2200
2500
2100
1800
2200
2500
2500
2400
