Time[ns]
10700
10600
10400
10500
10800
10900
10100
10200
10300
10100
10300
10400
10200
10200
10300
51100
10200
10200
10800
10200
10900
10900
10800
10200
10300
10300
10700
10500
11900
10200
10100
10300
10100
10200
10200
10400
10100
10200
10800
10300
10700
10500
10400
10200
10300
10200
10100
10200
10300
10400
10800
10300
10300
10300
10300
10300
10100
10100
10300
10900
10100
10600
10300
10200
10000
10200
10100
10100
10300
10300
10300
10200
13700
11200
11700
11600
10600
10400
10500
10500
10300
10300
10500
10900
10400
10400
10500
10300
11100
10500
11600
10700
10900
10300
10200
10900
10900
10600
11100
11100
