Time[ns]
900
700
1000
900
600
7400
900
800
900
800
900
1000
900
800
800
900
1000
800
800
600
1200
800
1000
1000
800
700
800
700
1100
700
1100
1000
900
800
700
800
1100
800
900
900
900
1000
1000
1000
1000
1200
700
1100
1000
800
800
900
800
800
1000
900
1100
1000
800
800
1100
900
1000
900
1100
1200
1200
900
800
900
1100
800
1000
900
800
700
1000
900
700
900
1000
1100
700
900
1000
800
1000
900
1000
900
800
800
900
800
1100
900
800
900
800
600
