Time[ns]
2608900
2984000
3134300
2808400
2870000
3297600
3523900
2982100
4045300
2982800
3333300
3112900
3122300
2918700
3230100
2953200
2788800
3444900
3802200
3648900
3856800
3414700
3444400
3691000
3635100
3229700
3611100
3936400
3803300
3608900
3312300
3445200
3445100
3582400
3708200
2924100
3088300
3842400
3316200
3483600
4664700
3598800
4836500
3965000
5118900
4262800
3389600
3738500
3284200
4714500
3298700
2963200
3216500
2606800
2800300
3338000
3233100
4352100
3256500
3018400
4819600
3053100
3857700
3046700
2887500
2718100
2684000
3305200
5015700
3086800
4375300
2924400
2847900
2779500
2955700
2728500
2787900
3302100
3000600
3096000
2901400
3042600
2807100
2929800
3052400
3215400
3108900
4252200
2819200
4161000
3331800
3998300
3190800
4116000
2945400
3229800
3050800
3065300
2909500
2730700
