Time[ns]
1100
600
800
700
700
500
1000
600
900
1100
700
500
400
400
800
600
600
700
700
600
500
400
1100
500
600
600
500
700
700
500
700
900
800
600
800
500
900
700
700
600
800
600
700
500
1000
600
600
800
1100
600
500
600
700
600
700
800
500
800
600
300
500
600
1000
700
600
600
400
400
500
700
700
700
800
800
600
300
400
800
600
600
1100
700
800
500
500
900
800
700
800
400
800
400
1000
600
800
500
500
500
400
400
