Time[ns]
216900
166500
170100
169100
170000
154600
153100
152900
154400
123500
125400
124600
124000
128500
193200
169800
186500
155900
138800
132900
133700
133300
123700
139000
146800
134700
133800
133400
125400
123100
132800
144200
140100
135300
134800
135000
173800
142600
136000
155500
134000
166400
184000
137300
154000
132700
134600
133700
142800
174200
164000
165800
133200
133700
123700
139500
135900
136600
136000
129400
134200
134900
138000
135300
134400
160600
222100
174900
144700
154600
134600
131500
134300
134100
159000
174300
245600
196900
179100
165200
307200
157600
359300
192400
141200
181200
181100
269200
167200
167100
168700
187800
166300
147000
202600
173500
168700
167200
205300
173500
