Time[ns]
5610400
5101800
4719100
5067800
5115400
5051400
5349000
4824100
5188800
5152500
4869400
5085300
5270200
4873900
6278800
5115400
5479000
5661000
5782900
5471100
6053500
6004800
5352400
5561500
4977600
5417000
6199700
4932700
4964800
4933400
5152300
5088600
4908600
4710300
4922500
4844400
4643500
4660900
4914100
5037500
4874800
5190800
5035800
4488000
4912700
5109200
5350500
5284200
5090700
5360800
4622600
5123700
4916800
4634100
5099700
5250400
4732300
4916600
5370700
4622900
5199800
5078200
5078200
4825600
4913600
5427800
4778700
4969400
4832000
4942100
5786300
5299600
4841300
5670300
4968200
4977700
4868000
4887500
4821000
5219700
4779700
5040600
4792000
4805300
4699500
4936800
4839500
5162000
4998100
4992800
4757200
5057400
4794700
5749200
4850800
5450200
5080600
4911300
5149600
5487400
