Time[ns]
2762400
2853500
4008000
3168900
3071200
3374200
3413200
3019600
3228100
2833500
2458400
2596500
2645100
3145500
2306800
2722500
2710700
3049000
2828700
2583100
3564100
4522700
3256700
3471500
2876100
2930900
3755900
3474700
4913900
2415100
2898000
2517700
2643000
2595100
2852500
2646600
3294300
2502700
3516000
4521500
3626600
3515000
2943600
3222300
3917100
3851700
3857100
2869800
2724700
3847000
2454600
2930600
2447200
3006000
2355200
2329800
2585600
2435400
2422500
2534500
2643700
2693900
2687700
2607700
2616300
2601000
3663800
2314000
2387800
3330100
2422400
2552400
2509800
2394500
2958900
2574100
2972200
2868300
2801900
2677300
2915800
3151700
2981400
4252700
3137200
3033800
3857800
4210900
4064500
3715800
3256300
2955700
2880400
3369800
2913800
2788100
2720400
2796500
3169600
2847100
