Time[ns]
41600
26800
26800
27100
27500
34000
66700
67200
27100
27400
26900
27400
30400
28000
27700
30100
28500
29500
27000
27800
26900
30900
33500
44900
26700
26800
26900
26800
26900
26600
26600
26800
59700
27600
28600
29400
29200
27000
28600
49000
43800
26900
26800
26500
26700
27400
26700
26900
26800
26400
26300
26900
26600
40200
26600
26800
26600
26700
27200
48700
29400
27200
37500
26700
26700
26800
26900
26500
26800
26900
26700
27100
26900
26700
27900
30900
30800
26800
35600
60600
29600
28400
26900
28000
26700
26600
27400
27400
27100
26600
26900
27100
28500
30700
32100
32000
26800
27400
27700
27600
