Time[ns]
900
300
600
100
200
1400
700
200
200
100
1100
100
100
100
200
100
100
100
200
200
200
100
100
200
400
200
700
200
100
100
900
100
200
100
100
200
200
200
200
100
100
200
600
300
300
500
200
100
600
600
700
200
200
400
200
100
100
500
200
300
200
100
100
200
200
500
100
100
200
200
100
200
100
200
100
100
100
100
200
200
400
700
300
600
200
100
100
100
200
100
100
700
200
200
200
200
200
200
600
400
