Time[ns]
766400
360100
342100
490000
364900
246400
512700
295800
352800
449400
419000
281900
601800
432500
331600
335800
316400
298900
296000
339100
274100
313000
338700
357100
367800
348900
392700
295300
309600
424500
528500
288400
319500
362800
497700
355900
346000
274900
524700
349900
354100
341300
342300
344900
342800
341100
344800
345400
344300
341000
340700
344600
344900
344100
343800
344600
342000
338600
342400
345500
346500
346100
344600
343700
499300
501600
548400
368600
524000
358100
321600
710200
291900
321000
297300
286900
287600
283300
263700
281900
278400
278400
280100
249000
280500
282300
282200
285300
279400
279400
279100
279900
590800
446700
300500
287200
286900
286300
280800
281300
