Time[ns]
4373200
5056100
5474300
4490100
4640800
4836200
5268800
4678100
5522400
4959500
4480600
4400100
4185500
4611300
4042100
4597200
4751100
4808800
5255200
4017000
4693300
5122300
4982100
4718400
4049600
4389400
6002500
4247600
4055200
4840200
5878800
5201400
4148300
4471500
5861100
4379400
4978000
4904300
4991800
5096400
4166500
5127400
5060700
4204800
4798600
4048100
4668500
4639800
4603900
4385500
5410700
5552100
4902700
4350700
4706000
4904300
5302200
5437300
5204100
5622700
5067500
5188000
5295600
5045200
5025100
5159600
5154400
4404200
4218900
4009400
4083800
4416800
3995500
4009700
4371900
5434900
5213300
5149100
3959500
3993400
4805400
3984700
3864000
4358700
4195400
4348200
4087000
5081200
5229900
4813500
4845600
5059800
4963400
4926900
4296300
5134100
5921200
4440800
4236700
4905500
