Time[ns]
1200
1000
1400
800
800
700
1100
1000
900
1200
1300
600
700
2100
1100
1400
1000
1100
900
600
700
1300
900
800
800
700
600
1500
1000
1100
800
500
800
900
1000
1000
1000
500
800
600
700
700
1400
1200
1000
800
1000
1000
800
1400
800
1000
1300
1100
900
700
1000
700
900
1200
800
700
900
800
1000
800
800
600
400
800
1000
900
900
1500
700
600
800
700
200
900
1100
1100
1200
800
1400
1000
600
700
1000
1400
1100
800
800
600
800
1300
1300
1200
900
600
