Time[ns]
1600
1400
1300
1600
1600
1900
1600
1600
1600
1500
2100
1800
1400
2100
1600
1700
1300
1200
1500
1600
1200
1500
1600
1300
1600
1500
1400
1500
1100
1900
1600
1500
2100
1600
1600
1300
1400
1500
1200
1400
1600
1100
1500
1600
700
1200
1800
1500
1500
1200
1400
1500
1600
1500
2300
1800
1900
1500
1800
2400
1800
2000
1700
1800
2100
1500
1500
1300
1500
1400
1800
1700
1600
1200
1600
1400
1200
1500
1800
1300
1500
1500
1400
1400
1900
1300
1300
1200
1700
1300
1300
900
1200
1100
1600
1400
1400
1400
1500
1500
