Time[ns]
27694400
27184600
29488200
28544100
26373200
27198400
26747900
27211100
27125600
25953500
26703800
27058900
27278900
26316600
26580200
27008000
24890800
26055600
25617000
27150900
27912200
27544000
26102000
25948800
25709200
26597200
25332300
25942200
25644700
25628100
27581300
27991100
26325400
26111300
25338400
25728600
25204700
25287000
25282100
25797900
25073300
24502900
25230500
25862900
26321300
26878800
26071500
25371100
26215000
26391500
26010200
26216000
26383100
26315000
26074800
26676600
27653800
25650100
26312200
26357700
27667800
26528000
25977400
27253500
25393500
25522500
26245400
29439600
28341100
27060400
26564200
38718400
30054200
28410600
27948400
30708600
28743600
28790900
27781800
29157200
28493100
28763400
28088000
26185700
27752900
29204100
27517400
25998200
26597300
25021600
27373900
25066100
26610400
25837900
25036300
27675300
25096200
26890700
24629700
24996800
