Time[ns]
25896900
27906300
29114600
24956300
25446200
27064700
26942900
25295200
26407900
26207300
26666600
24572900
27119600
25854800
24545200
27044800
26740800
26235200
26550200
25620600
26369500
26655200
26470400
25981800
27961700
26965100
26670900
25961000
26195000
26299800
25656400
26027400
24676600
26550200
26954600
25107700
26490200
27971500
26893900
26184600
26494100
26618900
26577000
26607000
26626600
26889200
26962000
26124900
26280600
25703500
26948600
26105900
25139800
26760100
24867600
25770300
26648500
26482800
26438100
27008900
25263100
26197900
25641500
26189400
27119200
25536000
27780600
27543300
27049700
25659100
27280600
26196300
25833700
28267500
25487200
26887300
26002500
25273500
25165800
25054200
27260100
25879800
26179700
26278200
27031800
27570300
26636700
25958100
26111800
26677100
25849700
25731600
26317600
24939900
26781300
24457600
26366100
26510200
25848100
26800900
