Time[ns]
5250600
5108400
5485200
4982800
4717100
5068300
5009000
5169700
4805900
4853300
4610900
5152000
4931100
4928600
5009600
5569100
5278600
5120900
4763600
5138600
4832900
4643300
5365100
4842300
4586800
4903900
5283300
5651700
5354700
5110400
4678800
4811100
4834700
5254600
5003600
4758000
5230700
4630500
4860100
4629500
4914800
5773500
5306200
5023700
4993800
4964900
4811600
4715300
4868900
5571200
4748100
4649900
4935700
4917700
5459300
4768700
4748700
5041700
4753600
5261500
5324800
4755600
5121300
5908300
5710700
5006000
5309100
6238800
5790100
5721300
6057900
5524200
5504100
5842500
5068200
5369900
5845700
4911800
5685200
5332800
5432000
5877500
5958500
5615700
5288800
6148700
5713800
5990400
5210000
5792400
5929000
5188200
5528600
6016400
5844500
4855300
4973300
4928500
4723300
5495300
