Time[ns]
40400
39800
40800
41900
41100
40700
59900
440500
40200
58200
60900
44600
40400
40100
40000
41200
39900
40700
40400
85300
40300
39800
40200
40300
40100
72500
68200
100600
40600
40200
40300
40300
42000
40500
40300
40200
40400
41900
40500
40300
40700
53300
75200
41700
39700
39900
39600
40300
43500
42200
39600
40300
40500
42000
39700
39500
39900
47000
49900
41400
39800
39900
40100
70400
40000
39500
39300
39700
41200
39800
40100
40000
41400
40300
45400
55700
42600
40800
40700
42200
43400
45300
41600
39900
40200
39600
40700
40300
41400
39700
41500
44700
57800
40300
40200
40300
40200
41300
40300
39600
