1.0727e+06
1.5649e+06
1.1709e+06
996000
1.1872e+06
1.0685e+06
1.1766e+06
1.6044e+06
1.1947e+06
1.1851e+06
1.2466e+06
1.0733e+06
1.0761e+06
1.0254e+06
1.1939e+06
1.2082e+06
1.1943e+06
1.4826e+06
1.079e+06
2.2995e+06
1.1853e+06
1.1966e+06
1.0878e+06
1.0209e+06
1.1778e+06
2.4237e+06
1.1814e+06
1.0066e+06
892300
1.0784e+06
1.0441e+06
898800
1.0191e+06
1.0446e+06
1.0972e+06
1.0267e+06
903000
958600
1.0255e+06
1.0005e+06
1.0012e+06
900000
997200
1.1547e+06
1.0087e+06
998700
1.0122e+06
1.0287e+06
1.0026e+06
1.1399e+06
890700
898400
1.0327e+06
1.0672e+06
1.0055e+06
913500
891500
916100
1.0711e+06
955600
907300
1.066e+06
951400
970900
1.0643e+06
1.0383e+06
951500
956200
997000
933700
1.0001e+06
1.0868e+06
901300
1.0546e+06
920200
900700
1.0733e+06
1.3364e+06
905000
921900
985000
1.0154e+06
998000
999100
1.1865e+06
896000
1.0401e+06
1.3106e+06
1.2244e+06
1.1063e+06
1.0184e+06
1.0062e+06
1.0454e+06
1.0233e+06
1.0628e+06
1.0284e+06
895400
903200
931000
1.1598e+06
