Time[ns]
27100
24800
31700
24300
24400
24700
24900
24400
24300
43600
24500
28700
42600
25100
24900
26400
25200
24800
24900
24900
25100
25000
24800
64800
32900
24300
24300
24300
24400
24300
24400
24200
24500
24300
24400
26700
25500
47700
27500
25700
30200
24400
24300
24800
25000
24300
24400
24400
24300
24700
24400
25800
33900
26200
25900
24500
24600
24300
24500
24300
24100
24600
24600
24800
24300
24200
24400
35400
25300
37600
26300
27300
25000
26000
24700
24600
26500
24500
25000
24500
25800
52500
25600
28500
25400
24800
24400
25900
24300
24400
24400
24800
24400
24300
24300
25800
24600
25500
25900
24400
