Time[ns]
800
1200
900
700
800
1000
900
1300
600
600
400
700
300
500
500
500
1300
700
600
500
500
500
700
700
500
500
1100
1100
1300
1000
1100
1500
900
1300
1000
1400
1000
700
1000
1100
1100
600
1000
900
900
900
1000
1100
800
1400
600
300
600
400
400
700
600
700
500
300
400
400
1000
1100
1100
1100
900
800
1900
800
1100
600
300
300
400
600
400
600
700
400
200
800
1000
1500
800
700
1000
1100
1400
900
1400
1000
1200
1000
800
2000
900
1000
800
800
