bin_index,count
0,1
1,1
2,0
3,1
4,1
5,1
6,0
7,1
8,0
9,0
10,0
11,1
12,0
13,0
14,0
15,1
16,0
17,0
18,0
19,1
20,0
21,0
22,0
23,0
24,0
25,0
26,1
27,0
28,2
29,1
30,0
31,1
32,0
33,0
34,0
35,0
36,0
37,0
38,0
39,1
40,2
41,0
42,2
43,0
44,1
45,0
46,0
47,0
48,0
49,0
50,1
51,0
52,0
53,0
54,1
55,1
56,0
57,0
58,0
59,0
60,0
61,2
62,0
63,0
64,1
65,0
66,0
67,0
68,0
69,0
70,0
71,0
72,0
73,0
74,0
75,0
76,0
77,0
78,0
79,1
80,0
81,1
82,0
83,1
84,0
85,0
86,1
87,0
88,0
89,1
90,0
91,0
92,2
93,1
94,0
95,0
96,1
97,0
98,0
99,1
100,0
101,0
102,0
103,1
104,0
105,0
106,0
107,0
108,1
109,0
110,1
111,0
112,0
113,1
114,0
115,1
116,0
117,1
118,2
119,0
120,0
121,0
122,0
123,0
124,0
125,1
126,0
127,0
128,0
129,1
130,0
131,1
132,0
133,0
134,0
135,1
136,1
137,1
138,0
139,0
140,0
141,0
142,1
143,0
144,1
145,0
146,0
147,2
148,0
149,1
150,0
151,0
152,0
153,0
154,2
155,2
156,0
157,0
158,0
159,1
160,1
161,0
162,0
163,1
164,0
165,0
166,1
167,1
168,0
169,0
170,1
171,2
172,1
173,0
174,0
175,0
176,0
177,1
178,1
179,0
180,0
181,2
182,0
183,0
184,0
185,0
186,1
187,0
188,0
189,0
190,0
191,0
192,0
193,1
194,3
195,1
196,1
197,2
198,2
199,1
200,0
201,1
202,2
203,0
204,0
205,1
206,1
207,0
208,1
209,1
210,0
211,0
212,0
213,0
214,1
215,0
216,0
217,0
218,0
219,1
220,0
221,1
222,0
223,1
224,0
225,2
226,0
227,1
228,3
229,1
230,1
231,0
232,0
233,0
234,0
235,1
236,0
237,0
238,4
239,0
240,1
241,2
242,1
243,1
244,1
245,0
246,0
247,1
248,0
249,0
250,0
251,1
252,0
253,0
254,1
255,0
256,2
257,0
258,1
259,0
260,0
261,0
262,0
263,0
264,0
265,0
266,0
267,0
268,0
269,0
270,0
271,0
272,0
273,0
274,1
275,0
276,0
277,1
278,0
279,1
280,0
281,2
282,0
283,0
284,0
285,1
286,0
287,0
288,0
289,1
290,1
291,2
292,1
293,0
294,4
295,1
296,0
297,2
298,0
299,0
300,0
301,0
302,2
303,1
304,0
305,1
306,0
307,1
308,1
309,1
310,0
311,0
312,0
313,0
314,1
315,1
316,1
317,0
318,2
319,1
320,2
321,0
322,0
323,1
324,0
325,1
326,1
327,0
328,0
329,0
330,1
331,0
332,1
333,1
334,0
335,0
336,0
337,0
338,0
339,0
340,1
341,2
342,1
343,2
344,1
345,0
346,0
347,0
348,0
349,0
350,0
351,0
352,0
353,0
354,1
355,0
356,2
357,0
358,0
359,0
360,0
361,0
362,0
363,0
364,0
365,0
366,0
367,0
368,2
369,0
370,0
371,0
372,1
373,1
374,1
375,0
376,2
377,2
378,0
379,0
380,0
381,0
382,0
383,1
384,0
385,1
386,0
387,0
388,0
389,0
390,0
391,3
392,0
393,0
394,0
395,0
396,0
397,0
398,0
399,2
400,1
401,1
402,2
403,0
404,0
405,2
406,0
407,0
408,0
409,0
410,0
411,1
412,0
413,1
414,0
415,0
416,1
417,0
418,0
419,1
420,0
421,0
422,0
423,0
424,0
425,0
426,0
427,1
428,1
429,1
430,0
431,1
432,1
433,1
434,0
435,0
436,2
437,0
438,0
439,0
440,0
441,0
442,2
443,0
444,0
445,0
446,0
447,0
448,1
449,0
450,1
451,1
452,0
453,0
454,0
455,0
456,0
457,1
458,1
459,0
460,3
461,0
462,2
463,0
464,0
465,0
466,0
467,0
468,0
469,0
470,2
471,1
472,1
473,0
474,3
475,0
476,0
477,0
478,0
479,0
480,1
481,0
482,0
483,0
484,0
485,1
486,0
487,0
488,1
489,1
490,2
491,0
492,0
493,0
494,1
495,2
496,2
497,1
498,0
499,0
500,0
501,0
502,1
503,1
504,0
505,1
506,0
507,0
508,1
509,2
510,0
511,0
512,0
513,1
514,0
515,0
516,1
517,0
518,0
519,0
520,0
521,1
522,0
523,0
524,1
525,0
526,0
527,0
528,0
529,1
530,0
531,0
532,2
533,1
534,0
535,1
536,1
537,0
538,1
539,1
540,1
541,0
542,2
543,1
544,0
545,0
546,1
547,1
548,1
549,0
550,1
551,0
552,1
553,0
554,0
555,1
556,0
557,0
558,1
559,2
560,3
561,1
562,1
563,1
564,1
565,0
566,0
567,0
568,0
569,0
570,2
571,0
572,2
573,2
574,1
575,0
576,1
577,1
578,1
579,0
580,0
581,0
582,0
583,0
584,1
585,0
586,0
587,1
588,0
589,1
590,1
591,0
592,0
593,2
594,0
595,1
596,0
597,0
598,0
599,0
600,0
601,0
602,1
603,0
604,0
605,0
606,0
607,1
608,0
609,0
610,0
611,2
612,1
613,0
614,0
615,2
616,1
617,0
618,0
619,0
620,2
621,1
622,0
623,1
624,0
625,1
626,1
627,0
628,0
629,1
630,0
631,0
632,0
633,0
634,3
635,2
636,1
637,1
638,1
639,0
640,1
641,0
642,1
643,0
644,0
645,0
646,0
647,0
648,2
649,1
650,1
651,1
652,0
653,0
654,0
655,0
656,0
657,0
658,0
659,0
660,1
661,0
662,1
663,1
664,0
665,1
666,0
667,0
668,0
669,0
670,1
671,2
672,0
673,0
674,0
675,0
676,0
677,0
678,0
679,0
680,1
681,0
682,0
683,0
684,1
685,0
686,0
687,2
688,0
689,1
690,1
691,0
692,1
693,0
694,1
695,1
696,1
697,1
698,0
699,0
700,0
701,0
702,0
703,0
704,0
705,0
706,2
707,0
708,1
709,0
710,1
711,1
712,0
713,0
714,0
715,0
716,0
717,1
718,1
719,0
720,1
721,0
722,0
723,1
724,2
725,0
726,0
727,0
728,0
729,0
730,0
731,0
732,3
733,1
734,2
735,0
736,0
737,2
738,0
739,0
740,0
741,0
742,0
743,0
744,0
745,0
746,2
747,0
748,1
749,1
750,1
751,0
752,1
753,0
754,0
755,0
756,0
757,0
758,0
759,0
760,0
761,2
762,1
763,0
764,0
765,1
766,1
767,0
768,0
769,0
770,5
771,0
772,1
773,1
774,0
775,0
776,0
777,1
778,1
779,0
780,1
781,1
782,1
783,1
784,1
785,2
786,0
787,0
788,0
789,0
790,0
791,0
792,2
793,1
794,1
795,1
796,0
797,0
798,1
799,1
800,0
801,1
802,0
803,0
804,0
805,0
806,0
807,1
808,0
809,1
810,1
811,0
