bin_index,count
0,1
1,0
2,0
3,2
4,3
5,0
6,0
7,0
8,0
9,1
10,5
11,1
12,1
13,2
14,0
15,0
16,0
17,0
18,0
19,0
20,2
21,2
22,2
23,0
24,0
25,0
26,1
27,0
28,3
29,0
30,1
31,0
32,1
33,1
34,0
35,0
36,0
37,0
38,0
39,1
40,1
41,1
42,0
43,1
44,0
45,0
46,0
47,0
48,0
49,0
50,2
51,0
52,0
53,0
54,0
55,0
56,1
57,0
58,0
59,1
60,0
61,3
62,0
63,0
64,0
65,0
66,0
67,0
68,0
69,1
70,0
71,0
72,0
73,1
74,0
75,2
76,0
77,0
78,1
79,0
80,1
81,3
82,0
83,1
84,0
85,3
86,0
87,0
88,1
89,1
90,0
91,0
92,0
93,1
94,0
95,1
96,2
97,2
98,0
99,1
100,1
101,0
102,0
103,0
104,0
105,3
106,0
107,0
108,0
109,0
110,0
111,2
112,0
113,1
114,0
115,5
116,0
117,0
118,2
119,1
120,0
121,0
122,0
123,2
124,0
125,0
126,0
127,0
128,0
129,0
130,0
131,0
132,0
133,0
134,0
135,0
136,1
137,0
138,2
139,1
140,0
141,0
142,0
143,0
144,1
145,1
146,0
147,1
148,3
149,4
150,2
151,0
152,0
153,0
154,0
155,0
156,0
157,0
158,1
159,0
160,0
161,0
162,0
163,0
164,0
165,0
166,0
167,0
168,1
169,1
170,0
171,1
172,0
173,0
174,0
175,0
176,0
177,1
178,0
179,0
180,0
181,2
182,0
183,0
184,0
185,0
186,0
187,0
188,3
189,0
190,0
191,2
192,0
193,0
194,1
195,0
196,1
197,1
198,0
199,0
200,0
201,1
202,1
203,1
204,0
205,0
206,0
207,0
208,5
209,2
210,0
211,0
212,0
213,0
214,0
215,0
216,0
217,1
218,0
219,0
220,0
221,2
222,1
223,0
224,0
225,0
226,0
227,1
228,0
229,0
230,0
231,1
232,0
233,0
234,0
235,1
236,0
237,1
238,0
239,1
240,0
241,0
242,0
243,0
244,0
245,0
246,0
247,0
248,0
249,0
250,0
251,0
252,0
253,0
254,6
255,0
256,0
257,0
258,0
259,2
260,2
261,1
262,0
263,0
264,0
265,0
266,0
267,0
268,0
269,1
270,1
271,0
272,0
273,1
274,0
275,0
276,0
277,1
278,0
279,1
280,0
281,0
282,0
283,0
284,0
285,1
286,0
287,0
288,0
289,0
290,1
291,0
292,0
293,4
294,1
295,0
296,1
297,0
298,0
299,0
300,0
301,0
302,0
303,0
304,2
305,2
306,2
307,0
308,0
309,0
310,2
311,0
312,0
313,0
314,0
315,0
316,1
317,0
318,2
319,0
320,1
321,2
322,0
323,0
324,0
325,0
326,0
327,0
328,0
329,3
330,0
331,0
332,2
333,0
334,0
335,0
336,1
337,0
338,0
339,0
340,0
341,1
342,1
343,0
344,2
345,0
346,0
347,0
348,0
349,0
350,0
351,0
352,0
353,2
354,0
355,1
356,0
357,0
358,0
359,0
360,1
361,0
362,0
363,0
364,0
365,0
366,0
367,0
368,2
369,2
370,0
371,0
372,0
373,0
374,1
375,1
376,0
377,0
378,1
379,2
380,0
381,3
382,0
383,3
384,1
385,0
386,1
387,4
388,0
389,0
390,0
391,1
392,0
393,0
394,0
395,0
396,0
397,0
398,0
399,1
400,2
401,0
402,0
403,0
404,0
405,0
406,2
407,0
408,0
409,0
410,1
411,0
412,0
413,0
414,0
415,0
416,0
417,2
418,4
419,0
420,0
421,0
422,0
423,0
424,0
425,0
426,0
427,0
428,4
429,0
430,0
431,3
432,0
433,1
434,0
435,0
436,0
437,0
438,0
439,0
440,0
441,1
442,1
443,0
444,2
445,0
446,0
447,1
448,0
449,0
450,1
451,1
452,0
453,0
454,0
455,0
456,1
457,2
458,0
459,0
460,0
461,0
462,0
463,0
464,0
465,0
466,3
467,3
468,1
469,0
470,0
471,1
472,2
473,1
474,0
475,0
476,0
477,0
478,0
479,2
480,1
481,0
482,1
483,0
484,1
485,0
486,0
487,0
488,1
489,1
490,0
491,0
492,0
493,2
494,2
495,0
496,3
497,0
498,1
499,0
500,1
501,0
502,0
503,1
504,1
505,2
506,0
507,1
508,1
509,2
510,0
511,0
512,0
513,0
514,0
515,0
516,0
517,1
518,0
519,0
520,0
521,1
522,1
523,0
524,0
525,0
526,0
527,0
528,0
529,0
530,0
531,0
532,0
533,1
534,0
535,0
536,0
537,0
538,0
539,3
540,0
541,0
542,0
543,0
544,1
545,2
546,0
547,0
548,0
549,2
550,0
551,0
552,0
553,0
554,0
555,0
556,0
557,0
558,0
559,0
560,3
561,0
562,1
563,0
564,0
565,0
566,1
567,0
568,0
569,0
570,0
571,0
572,2
573,0
574,0
575,0
576,0
577,1
578,0
579,0
580,0
581,0
582,0
583,0
584,1
585,0
586,0
587,0
588,0
589,3
590,2
591,2
592,0
593,0
594,1
595,0
596,1
597,1
598,1
599,0
600,0
601,2
602,0
603,0
604,2
605,2
606,0
607,1
608,1
609,0
610,0
611,0
612,0
613,1
614,0
615,4
616,0
617,1
618,0
619,2
620,2
621,0
622,1
623,0
624,2
625,2
626,0
627,0
628,0
629,0
630,0
631,0
632,0
633,1
634,0
635,0
636,0
637,0
638,0
639,0
640,0
641,0
642,0
643,2
644,0
645,1
646,0
647,1
648,3
649,0
650,0
651,0
652,2
653,0
654,0
655,0
656,0
657,0
658,1
659,0
660,2
661,0
662,2
663,0
664,0
665,2
666,0
667,1
668,0
669,0
670,0
671,0
672,0
673,1
674,0
675,0
676,0
677,0
678,0
679,0
680,2
681,0
682,0
683,0
684,0
685,0
686,0
687,0
688,0
689,0
690,1
691,0
692,0
693,0
694,1
695,0
696,1
697,1
698,1
699,1
700,0
701,0
702,0
703,0
704,0
705,0
706,3
707,0
708,0
709,0
710,1
711,3
712,0
713,0
714,1
715,0
716,0
717,0
718,0
719,0
720,0
721,0
722,0
723,0
724,1
725,0
726,0
727,0
728,0
729,0
730,0
731,0
732,0
733,3
734,2
735,3
736,1
737,0
738,0
739,0
740,0
741,1
742,0
743,0
744,1
745,0
746,1
747,0
748,0
749,0
750,1
751,0
752,0
753,0
754,2
755,0
756,0
757,0
758,2
759,0
760,1
761,0
762,0
763,0
764,0
765,0
766,0
767,0
768,0
769,1
770,0
771,0
772,0
773,0
774,2
775,1
776,0
777,1
778,0
779,0
780,0
781,0
782,1
783,0
784,2
785,0
786,0
787,0
788,0
789,0
790,0
791,0
792,0
793,0
794,0
795,0
796,0
797,0
798,0
799,0
800,0
801,0
802,0
803,0
804,0
805,1
806,0
807,1
808,0
809,2
810,0
811,0
812,0
813,0
814,2
815,0
816,1
817,0
818,1
819,0
820,0
821,1
822,0
823,0
824,0
825,0
826,0
827,5
828,0
829,0
830,0
831,0
832,0
833,0
834,2
835,2
836,0
837,0
838,0
839,2
840,0
841,2
842,0
843,0
844,0
845,0
846,4
847,0
848,0
849,0
850,1
851,0
852,0
853,0
854,0
855,1
856,0
857,0
858,0
859,0
860,0
861,0
862,1
863,1
864,0
865,1
866,0
867,0
868,0
869,1
870,0
871,0
872,2
873,0
874,1
875,1
876,0
877,0
878,0
879,0
880,0
881,3
882,5
883,0
884,2
885,0
886,0
887,0
888,0
889,0
890,0
891,0
892,0
893,2
894,0
895,0
896,1
897,0
898,0
899,0
900,0
901,0
902,0
903,0
904,0
905,1
906,0
907,0
908,0
909,0
910,0
911,0
912,0
913,0
914,0
915,2
916,0
917,0
918,0
919,0
920,0
921,0
922,0
923,2
924,0
925,0
926,0
927,0
928,1
929,0
930,1
931,2
932,0
933,0
934,0
935,0
936,0
937,0
938,0
939,4
940,2
941,1
942,0
943,0
944,0
945,0
946,0
947,2
948,1
949,0
950,0
951,0
952,0
953,0
954,0
955,0
956,0
957,0
958,1
959,0
960,0
961,0
962,0
963,0
964,0
965,0
966,2
967,0
968,0
969,0
970,0
971,0
972,2
973,2
974,0
975,0
976,0
977,0
978,1
979,0
980,0
981,0
982,0
983,0
984,0
985,0
986,0
987,0
988,0
989,2
990,0
991,0
992,0
993,1
994,1
995,0
996,0
997,0
998,0
999,0
1000,0
1001,0
1002,0
1003,0
1004,0
1005,0
1006,3
1007,0
1008,0
1009,1
1010,0
1011,0
1012,0
1013,0
1014,1
1015,0
1016,0
1017,0
1018,0
1019,2
1020,3
1021,0
1022,0
1023,0
1024,0
1025,0
1026,1
1027,0
1028,0
1029,0
1030,1
1031,0
1032,0
1033,0
1034,0
1035,0
1036,2
1037,0
1038,1
1039,0
1040,1
1041,1
1042,0
1043,2
1044,2
1045,1
1046,2
1047,1
1048,0
1049,1
1050,0
1051,0
1052,0
1053,0
1054,0
1055,0
1056,0
1057,0
1058,0
1059,1
1060,0
1061,0
1062,0
1063,0
1064,0
1065,1
1066,0
1067,1
1068,0
1069,4
1070,1
1071,0
1072,0
1073,3
1074,0
1075,0
1076,0
1077,1
1078,0
1079,0
1080,0
1081,0
1082,1
1083,0
1084,0
1085,0
1086,0
1087,0
1088,0
1089,5
1090,0
1091,0
1092,0
1093,3
1094,0
1095,0
1096,0
1097,0
1098,0
1099,0
1100,2
1101,0
1102,0
1103,0
1104,0
1105,4
1106,4
1107,0
1108,0
1109,0
1110,0
1111,0
1112,0
1113,0
1114,0
1115,2
1116,0
1117,1
1118,1
1119,0
1120,0
1121,0
1122,0
1123,1
1124,0
1125,4
1126,0
1127,0
1128,0
1129,0
1130,0
1131,0
1132,2
1133,2
1134,3
1135,0
1136,1
1137,1
1138,1
1139,0
1140,0
1141,0
1142,1
1143,3
1144,0
1145,0
1146,0
1147,0
1148,0
1149,0
1150,2
1151,0
1152,3
1153,0
1154,0
1155,0
1156,0
1157,0
1158,0
1159,0
1160,1
1161,0
1162,1
1163,0
1164,0
1165,2
1166,0
1167,0
1168,0
1169,1
1170,0
1171,2
1172,0
1173,1
1174,0
1175,0
1176,0
1177,0
1178,0
1179,0
1180,0
1181,0
1182,0
1183,0
1184,0
1185,0
1186,0
1187,1
1188,0
1189,2
1190,0
1191,1
1192,1
1193,2
1194,3
1195,0
1196,0
1197,0
1198,0
1199,0
1200,2
1201,3
1202,1
1203,0
1204,0
1205,0
1206,0
1207,0
1208,1
1209,0
1210,0
1211,0
1212,0
1213,2
1214,0
1215,2
1216,0
1217,0
1218,2
1219,1
1220,0
1221,0
1222,0
1223,0
1224,1
1225,1
1226,2
1227,0
1228,0
1229,0
