bin_index,count
0,0
1,0
2,0
3,0
4,0
5,1
6,0
7,0
8,0
9,1
10,1
11,0
12,0
13,0
14,0
15,0
16,1
17,1
18,0
19,1
20,1
21,1
22,0
23,0
24,1
25,1
26,1
27,0
28,0
29,2
30,1
31,0
32,1
33,0
34,0
35,1
36,1
37,0
38,1
39,0
40,1
41,0
42,1
43,0
44,1
45,0
46,1
47,1
48,0
49,2
50,1
51,2
52,0
53,1
54,1
55,0
56,0
57,0
58,0
59,0
60,2
61,0
62,0
63,0
64,1
65,0
66,1
67,0
68,0
69,0
70,1
71,0
72,1
73,0
74,0
75,0
76,0
77,1
78,1
79,1
80,0
81,0
82,0
83,0
84,0
85,0
86,1
87,1
88,1
89,0
90,2
91,1
92,0
93,0
94,2
95,0
96,0
97,1
98,1
99,1
