bin_index,count
0,0
1,1
2,0
3,0
4,2
5,1
6,0
7,2
8,1
9,0
10,1
11,2
12,0
13,0
14,0
15,0
16,1
17,0
18,0
19,2
20,1
21,1
22,0
23,1
24,1
25,2
26,1
27,1
28,1
29,0
30,0
31,0
32,1
33,1
34,0
35,0
36,0
37,0
38,0
39,0
40,0
41,1
42,0
43,0
44,1
45,0
46,0
47,1
48,2
49,0
50,0
51,1
52,0
53,2
54,1
55,1
56,1
57,1
58,0
59,1
60,1
61,0
62,1
63,0
64,2
65,1
66,1
67,0
68,1
69,1
70,0
71,1
72,2
73,1
74,1
75,1
76,0
77,0
78,0
79,0
80,1
81,0
82,0
83,2
84,0
85,0
86,1
87,1
88,0
89,2
90,0
91,0
92,0
93,0
94,0
95,0
96,0
97,0
98,0
99,0
100,2
101,1
102,0
103,0
104,1
105,1
106,0
107,0
108,0
109,0
110,0
111,0
112,1
113,2
114,0
115,1
116,0
117,1
118,0
119,1
120,0
121,0
122,0
123,0
124,0
125,1
126,0
127,0
128,2
129,1
130,0
131,0
132,0
133,0
134,0
135,0
136,2
137,0
138,0
139,0
140,3
141,1
142,0
143,1
144,0
145,0
146,1
147,1
148,0
149,0
150,0
151,0
152,1
153,1
154,0
155,0
156,0
157,0
158,0
159,1
160,2
161,0
162,1
163,1
164,0
165,0
166,0
167,0
168,0
169,1
170,0
171,0
172,0
173,1
174,0
175,0
176,0
177,0
178,1
179,0
180,1
181,1
182,0
183,0
184,0
185,0
186,2
187,0
188,0
189,0
190,1
191,0
192,0
193,1
194,0
195,1
196,1
197,0
198,3
199,1
200,0
201,0
202,1
203,0
204,2
205,1
206,0
207,0
208,2
209,0
210,1
211,0
212,0
213,0
214,0
215,2
216,0
217,1
218,0
219,0
220,0
221,1
222,0
223,0
224,1
225,0
226,0
227,0
228,2
229,0
230,0
231,0
232,0
233,1
234,1
235,1
236,0
237,0
238,0
239,0
240,1
241,0
242,0
243,1
244,0
245,0
246,0
247,2
248,1
249,1
250,0
251,0
252,0
253,1
254,0
255,0
256,0
257,1
258,1
259,1
260,0
261,0
262,0
263,2
264,0
265,0
266,0
267,2
268,0
269,1
270,0
271,0
272,2
273,0
274,0
275,0
276,2
277,0
278,0
279,0
280,1
281,1
282,0
283,0
284,0
285,0
286,0
287,0
288,1
289,1
290,0
291,0
292,1
293,1
294,0
295,1
296,1
297,1
298,0
299,0
300,1
301,0
302,1
303,1
304,1
305,0
306,0
307,0
308,0
309,2
310,2
311,0
312,1
313,2
314,0
315,0
316,0
317,0
318,2
319,1
320,1
321,0
322,0
323,1
324,0
325,1
326,0
327,0
328,1
329,1
330,0
331,0
332,0
333,4
334,0
335,1
336,0
337,0
338,1
339,1
340,2
341,0
342,0
343,0
344,1
345,1
346,0
347,0
348,1
349,0
350,1
351,0
352,0
353,0
354,1
355,0
356,0
357,1
358,0
359,0
360,0
361,0
362,3
363,0
364,1
365,1
366,1
367,1
368,1
369,0
370,1
371,1
372,2
373,0
374,0
375,0
376,0
377,1
378,0
379,2
380,1
381,1
382,1
383,1
384,0
385,0
386,1
387,1
388,0
389,3
390,0
391,0
392,2
393,0
394,0
395,0
396,1
397,1
398,1
399,0
400,0
401,0
402,0
403,0
404,0
405,0
406,1
407,1
408,1
409,0
410,0
411,0
412,0
413,3
414,1
415,1
416,0
417,1
418,0
419,0
420,2
421,0
422,1
423,0
424,0
425,1
426,1
427,0
428,0
429,0
430,0
431,0
432,1
433,0
434,0
435,0
436,0
437,0
438,0
439,2
440,1
441,0
442,0
443,0
444,1
445,2
446,1
447,0
448,0
449,1
450,0
451,1
452,0
453,1
454,0
455,0
456,1
457,1
458,2
459,1
460,0
461,2
462,0
463,0
464,0
465,0
466,1
467,0
468,0
469,1
470,1
471,1
472,1
473,0
474,1
475,0
476,1
477,0
478,0
479,1
480,0
481,0
482,1
483,2
484,0
485,0
486,1
487,0
488,0
489,0
490,0
491,0
492,1
493,0
494,0
495,0
496,1
497,1
498,0
499,1
500,1
501,0
502,1
503,2
504,0
505,0
506,2
507,0
508,0
509,1
510,0
511,0
512,0
513,0
514,3
515,0
516,0
517,0
518,1
519,0
520,0
521,0
522,1
523,0
524,0
525,0
526,1
527,2
528,1
529,0
530,0
531,0
532,0
533,0
534,2
535,1
536,1
537,0
538,0
539,2
540,0
541,0
542,0
543,0
544,0
545,0
546,1
547,0
548,0
549,0
550,0
551,0
552,0
553,0
554,0
555,0
556,1
557,0
558,0
559,0
560,0
561,0
562,0
563,0
564,0
565,0
566,1
567,1
568,0
569,0
570,0
571,0
572,0
573,0
574,0
575,1
576,1
577,0
578,1
579,0
580,0
581,0
582,0
583,1
584,1
585,1
586,0
587,0
588,0
589,0
590,0
591,0
592,1
593,0
594,0
595,0
596,0
597,0
598,0
599,0
600,1
601,0
602,1
603,0
604,1
605,1
606,2
607,0
608,0
609,1
610,0
611,1
612,1
613,1
614,1
615,0
616,0
617,1
618,0
619,0
620,1
621,1
622,1
623,0
624,1
625,0
626,0
627,0
628,0
629,0
630,0
631,0
632,0
633,0
634,1
635,1
636,0
637,1
638,0
639,0
640,0
641,2
642,0
643,0
644,0
645,2
646,2
647,1
648,0
649,1
650,0
651,0
652,0
653,1
654,0
655,0
656,0
657,0
658,0
659,1
660,1
661,1
662,2
663,1
664,0
665,0
666,0
667,2
668,0
669,1
670,0
671,0
672,0
673,0
674,1
675,0
676,0
677,1
678,1
679,0
680,1
681,1
682,0
683,1
684,0
685,1
686,1
687,0
688,1
689,1
690,1
691,0
692,0
693,1
694,1
695,0
696,0
697,2
698,0
699,0
700,0
701,0
702,2
703,0
704,2
705,1
706,1
707,0
708,3
709,2
710,1
711,0
712,0
713,1
714,0
715,0
716,0
717,0
718,0
719,1
720,0
721,0
722,2
723,0
724,0
725,0
726,0
727,1
728,0
729,0
730,1
731,0
732,0
733,0
734,1
735,0
736,1
737,1
738,0
739,0
740,0
741,0
742,0
743,0
744,0
745,0
746,1
747,0
748,1
749,1
750,2
751,0
752,1
753,0
754,1
755,0
756,0
757,1
758,2
759,0
760,0
761,0
762,1
763,3
764,0
765,1
766,0
767,0
768,1
769,0
770,1
771,1
772,0
773,0
774,0
775,0
776,0
777,0
778,1
779,0
780,0
781,1
782,2
783,2
784,0
785,0
786,0
787,0
788,1
789,0
790,1
791,0
792,0
793,2
794,0
795,0
796,0
797,0
798,0
799,0
800,0
801,3
802,1
803,1
804,0
805,1
806,0
807,0
808,0
809,0
810,0
811,1
812,0
813,1
814,0
815,0
816,0
817,0
818,1
819,0
820,0
821,1
822,1
823,0
824,1
825,1
826,0
827,1
828,2
829,1
830,0
831,0
832,1
833,0
834,0
835,0
836,1
837,1
838,0
839,0
840,0
841,1
842,0
843,0
844,1
845,0
846,0
847,1
848,4
849,1
850,0
851,0
852,1
853,0
854,0
855,1
856,0
857,0
858,0
859,1
860,0
861,0
862,0
863,1
864,0
865,0
866,0
867,1
868,1
869,1
870,0
871,1
872,0
873,2
874,0
875,1
876,0
877,1
878,2
879,1
880,0
881,0
882,2
883,0
884,0
885,0
886,1
887,0
888,0
889,2
890,0
891,0
892,0
893,1
894,0
895,1
896,0
897,1
898,0
899,0
900,0
901,0
902,0
903,1
904,0
905,0
906,0
907,0
908,1
909,0
910,2
911,0
912,0
913,0
914,0
915,1
916,1
917,1
918,1
919,0
920,2
921,0
922,0
923,0
924,0
925,1
926,0
927,0
928,1
929,0
930,2
931,0
932,0
933,0
934,0
935,0
936,0
937,0
938,0
939,1
940,0
941,0
942,2
943,0
944,1
945,2
946,0
947,0
948,0
949,0
950,1
951,2
952,0
953,0
954,2
955,1
956,0
957,0
958,0
959,1
960,0
961,0
962,0
963,0
964,0
965,0
966,1
967,0
968,0
969,0
970,0
971,0
972,0
973,0
974,0
975,1
976,2
977,1
978,1
979,0
980,0
981,0
982,0
983,2
984,1
985,0
986,0
987,1
988,1
989,1
990,1
991,0
992,0
993,0
994,0
995,0
996,0
997,0
998,1
999,1
1000,0
1001,0
1002,0
1003,0
1004,1
1005,0
1006,1
1007,1
1008,1
1009,2
1010,0
1011,0
1012,2
1013,2
1014,0
1015,0
1016,0
1017,1
1018,1
1019,0
1020,0
1021,0
1022,0
1023,2
1024,0
1025,0
1026,1
1027,0
1028,1
1029,0
1030,0
1031,0
1032,0
1033,0
1034,1
1035,0
1036,1
1037,1
1038,1
1039,0
1040,2
1041,0
1042,0
1043,1
1044,1
1045,2
1046,1
1047,0
1048,0
1049,1
1050,0
1051,3
1052,1
1053,1
1054,0
1055,0
1056,1
1057,2
1058,3
1059,0
1060,0
