bin_index,count
0,0
1,1
2,0
3,0
4,1
5,1
6,0
7,1
8,1
9,2
10,0
11,1
12,0
13,1
14,0
15,1
16,0
17,0
18,0
19,0
20,0
21,0
22,3
23,1
24,0
25,0
26,1
27,0
28,0
29,0
30,0
31,0
32,1
33,0
34,1
35,1
36,0
37,0
38,0
39,0
40,2
41,0
42,2
43,0
44,2
45,0
46,0
47,0
48,1
49,0
50,0
51,2
52,2
53,0
54,0
55,0
56,0
57,0
58,1
59,0
60,0
61,0
62,0
63,1
64,1
65,1
66,0
67,0
68,2
69,1
70,1
71,0
72,1
73,0
74,0
75,0
76,1
77,0
78,0
79,0
80,2
81,0
82,0
83,0
84,1
85,2
86,0
87,1
88,0
89,1
90,0
91,0
92,0
93,1
94,0
95,0
96,0
97,1
98,1
99,2
100,1
101,0
102,0
103,0
104,0
105,1
106,0
107,0
108,0
109,0
110,1
111,0
112,1
113,0
114,0
115,1
116,1
117,0
118,0
119,1
120,1
121,1
122,0
123,2
124,0
125,1
126,1
127,0
128,1
129,1
130,0
131,0
132,0
133,1
134,2
135,1
136,0
137,0
138,1
139,0
140,0
141,0
142,1
143,1
144,1
145,0
146,0
147,0
148,1
149,0
150,0
151,0
152,0
153,1
154,0
155,1
156,1
157,0
158,1
159,0
160,0
161,1
162,2
163,1
164,0
165,0
166,0
167,1
168,1
169,1
170,0
171,0
172,1
173,1
174,2
175,0
176,2
177,0
178,1
179,1
180,0
181,0
182,0
183,0
184,0
185,1
186,0
187,1
188,0
189,1
190,0
191,0
192,0
193,1
194,0
195,2
196,1
197,0
198,0
199,1
200,0
201,1
202,0
203,1
204,0
205,1
206,0
207,0
208,1
209,1
210,1
211,0
212,0
213,3
214,0
215,0
216,1
217,0
218,0
219,0
220,0
221,0
222,2
223,0
224,3
225,0
226,0
227,0
228,1
229,0
230,0
231,1
232,0
233,1
234,0
235,0
236,0
237,0
238,1
239,1
240,0
241,0
242,0
243,1
244,1
245,2
246,0
247,1
248,0
249,0
250,2
251,1
252,0
253,0
254,1
255,1
256,0
257,0
258,0
259,0
260,1
261,2
262,1
263,0
264,0
265,0
266,1
267,1
268,2
269,0
270,1
271,0
272,0
273,1
274,0
275,0
276,0
277,1
278,0
279,0
280,0
281,1
282,0
283,0
284,1
285,0
286,1
287,1
288,3
289,1
290,0
291,0
292,1
293,1
294,0
295,1
296,0
297,1
298,0
299,0
300,2
301,1
302,1
303,0
304,1
305,0
306,1
307,2
308,0
309,0
310,0
311,0
312,0
313,0
314,0
315,1
316,1
317,0
318,2
319,0
320,1
321,0
322,1
323,2
324,0
325,1
326,1
327,0
328,0
329,0
330,0
331,2
332,0
333,0
334,0
335,0
336,1
337,0
338,0
339,1
340,2
341,2
342,1
343,2
344,0
345,0
346,0
347,0
348,0
349,0
350,1
351,0
352,0
353,0
354,1
355,0
356,0
357,2
358,1
359,0
360,0
361,2
362,0
363,0
364,2
365,0
366,1
367,0
368,0
369,0
370,1
371,1
372,0
373,0
374,2
375,1
376,1
377,3
378,0
379,2
380,0
381,0
382,2
383,0
384,1
385,1
386,0
387,0
388,1
389,1
390,0
391,2
392,1
393,0
394,3
395,0
396,1
397,0
398,2
399,0
400,0
401,0
402,1
403,1
404,0
405,0
406,1
407,1
408,1
409,0
410,2
411,0
412,0
413,1
414,1
415,0
416,0
417,0
418,0
419,0
420,0
421,0
422,0
423,0
424,1
425,2
426,0
427,1
428,0
429,1
430,1
431,0
432,0
433,1
434,1
435,0
436,0
437,0
438,0
439,0
440,0
441,0
442,1
443,1
444,0
445,0
446,2
447,0
448,0
449,1
450,0
451,1
452,2
453,1
454,0
455,0
456,0
457,0
458,0
459,0
460,0
461,2
462,1
463,2
464,0
465,0
466,1
467,1
468,0
469,2
470,1
471,0
472,1
473,1
474,0
475,1
476,1
477,0
478,0
479,0
480,0
481,1
482,1
483,0
484,0
485,1
486,0
487,0
488,0
489,1
490,0
491,0
492,0
493,1
494,1
495,0
496,0
497,1
498,2
499,1
500,0
501,0
502,0
503,0
504,1
505,0
506,0
507,0
508,0
509,0
510,0
511,1
512,0
513,0
514,0
515,2
516,0
517,2
518,0
519,0
520,1
521,1
522,1
523,0
524,1
525,0
526,0
527,0
528,0
529,1
530,0
531,0
532,0
533,0
534,0
535,0
536,0
537,0
538,2
539,0
540,0
541,0
542,1
543,1
544,1
545,1
546,2
547,0
548,1
549,1
550,0
551,0
552,1
553,0
554,0
555,0
556,1
557,2
558,0
559,1
560,1
561,0
562,0
563,0
564,2
565,1
566,0
567,1
568,0
569,0
570,0
571,0
572,1
573,0
574,0
575,1
576,0
577,0
578,0
579,1
580,1
581,1
582,1
583,3
584,0
585,0
586,1
587,0
588,0
589,1
590,0
591,1
592,0
593,0
594,1
595,0
596,0
597,0
598,0
599,2
600,0
601,0
602,0
603,0
604,0
605,0
606,0
607,1
608,1
609,0
610,0
611,0
612,2
613,0
614,2
615,0
616,3
617,0
618,0
619,0
620,0
621,0
622,0
623,2
624,2
625,0
626,3
627,1
628,2
629,1
630,0
631,0
632,0
633,0
634,0
635,0
636,1
637,1
638,1
639,0
640,0
641,0
642,0
643,0
644,0
645,0
646,2
647,0
648,0
649,0
650,0
651,1
652,1
653,1
654,0
655,0
656,0
657,1
658,0
659,0
660,0
661,0
662,2
663,0
664,0
665,1
666,0
667,1
668,0
669,0
670,1
671,0
672,1
673,0
674,0
675,1
676,1
677,1
678,0
679,1
680,0
681,0
682,1
683,0
684,1
685,0
686,1
687,1
688,2
689,0
690,0
691,1
692,1
693,1
694,0
695,0
696,0
697,0
698,0
699,0
700,0
701,1
702,1
703,2
704,1
705,2
706,0
707,0
708,0
709,1
710,2
711,2
712,1
713,1
714,1
715,0
716,1
717,2
718,0
719,0
720,0
721,4
722,0
723,0
724,0
725,0
726,2
727,2
728,0
729,0
730,1
731,0
732,0
733,0
734,0
735,1
736,0
737,0
738,1
739,1
740,0
741,0
742,0
743,0
744,0
745,1
746,0
747,0
748,0
749,0
750,0
751,1
752,0
753,0
754,0
755,0
756,1
757,1
758,1
759,0
760,0
761,0
762,0
763,0
764,0
765,0
766,0
767,1
768,0
769,0
770,0
771,0
772,0
773,0
774,1
775,0
776,0
777,2
778,1
779,3
780,0
781,0
782,1
783,0
784,1
785,0
786,0
787,0
788,0
789,2
790,0
791,1
792,0
793,2
794,1
795,1
796,0
797,2
798,0
799,0
800,0
801,0
802,0
803,0
804,0
805,0
806,0
807,2
808,1
809,0
810,1
811,1
812,2
813,0
814,1
815,0
816,0
817,0
818,0
819,1
820,0
821,0
822,1
823,2
824,0
825,1
826,0
827,0
828,0
829,1
830,0
831,0
832,0
833,2
834,0
835,0
836,0
837,2
838,0
839,0
840,0
841,0
842,0
843,0
844,0
845,0
846,1
847,1
848,0
849,0
850,0
851,0
852,1
853,0
854,0
855,1
856,0
857,0
858,1
859,0
860,1
861,0
862,0
863,1
864,0
865,0
866,2
867,0
868,1
869,0
870,1
871,1
872,0
873,0
874,0
875,0
876,0
877,0
878,0
879,1
880,0
881,2
882,2
883,1
884,0
885,1
886,2
887,0
888,0
889,2
890,1
891,1
892,0
893,0
894,0
895,1
896,0
897,0
898,0
899,1
900,1
901,1
902,0
903,2
904,0
905,2
906,1
907,2
908,1
909,0
910,2
911,0
912,0
913,1
914,0
915,1
916,2
917,0
918,1
919,1
920,0
921,0
922,0
923,0
924,1
925,3
926,1
927,0
928,0
929,0
930,0
931,1
932,0
933,1
934,0
935,0
936,0
937,0
938,1
939,0
940,0
941,1
942,2
943,0
944,0
945,0
946,0
947,1
948,1
949,1
950,1
951,0
952,0
953,1
954,0
955,0
956,1
957,0
958,1
959,0
960,0
961,0
962,0
963,0
964,2
965,0
966,0
967,0
968,1
969,1
970,0
971,0
972,0
973,1
974,0
975,0
976,1
977,0
978,0
979,1
980,1
981,1
982,0
983,0
984,0
985,0
986,0
987,0
988,1
989,0
990,0
991,1
992,0
993,0
994,0
995,3
996,0
997,0
998,0
999,0
1000,0
1001,0
1002,0
1003,0
1004,0
1005,0
1006,0
1007,0
1008,0
1009,2
1010,0
1011,0
1012,1
1013,1
1014,0
1015,1
1016,0
1017,1
1018,0
1019,1
1020,0
1021,0
1022,1
1023,1
1024,0
1025,1
1026,0
1027,1
1028,0
1029,1
1030,2
1031,1
1032,1
1033,0
1034,1
1035,2
1036,0
1037,1
1038,0
1039,0
1040,0
1041,0
1042,0
1043,0
1044,0
1045,1
1046,2
1047,0
1048,1
1049,1
1050,2
1051,0
1052,1
1053,1
1054,1
1055,0
1056,0
1057,1
1058,2
1059,0
1060,1
