75600
75500
75400
75400
75200
83800
75400
76300
77100
77100
77000
80900
77100
77000
77100
79700
75400
75500
75800
75300
75500
75300
77300
75400
75500
76100
75600
75400
75300
77400
75900
75400
75500
75400
75300
77300
77100
75500
81800
75400
75500
75400
75400
76200
80500
75300
80800
75400
75300
81000
75700
75400
75400
75500
75400
75300
78300
75200
75500
75300
75400
75400
75400
81700
80800
77700
75400
80700
80600
80600
83800
75400
75400
75400
81000
80600
80500
75500
80900
80600
77000
75400
75500
75400
76200
75500
75300
75400
75500
77700
75900
77100
77100
80600
80500
75700
75400
75900
75500
75900
