15300
9600
9400
9500
11200
8000
279500
8400
7800
28400
9400
9400
8300
9400
9500
14200
8400
9500
9000
8000
9600
8000
13100
9400
8500
9700
9400
17600
19300
19200
18500
8500
11600
8000
7800
9400
9500
9400
9400
8400
7800
16800
10000
9600
9500
9500
9400
9400
9200
9400
9400
9400
9400
9100
9700
9500
10700
9700
9400
8300
9000
7900
9700
7900
9500
7900
9500
9400
9500
7900
9500
7900
13200
9500
19400
7800
7800
9100
9000
9100
9100
18400
14800
16700
7900
7800
7900
19300
9500
9400
9400
9400
9400
7900
9100
9400
8400
9000
9100
9000
